track_code,restriction,class_info,surface,par,source_page,year
HST,3+F,"CN2 10,000 - 14,900",T,58,200,2025
HST,3+C,"SA 15,000 - 20,000",D,84,200,2025
HST,3+C,"CN3, CN4 7,500 - 8,900",D,64,200,2025
HST,3+F,"CN2 15,000 - 20,000",T,63,200,2025
HST,3+C,"SA 21,000 - 34,000",D,85,200,2025
HST,3+C,"Cond CLM 15,000 - 20,000",D,69,200,2025
HST,3+F,"CN2 21,000 - 34,000",T,66,200,2025
HST,3+C,"SA 5,000 - 5,900",D,76,200,2025
HST,3+C,"Cond CLM 4,000 - 4,900",D,62,200,2025
HST,3+C,"Cond CLM 5,000 - 5,900",D,63,200,2025
HST,3+F,"CN2 7,500 - 8,900",T,53,200,2025
HST,3+C,"SA 6,000 - 7,400",D,78,200,2025
HST,3+C,"Cond CLM 6,000 - 7,400",D,63,200,2025
HST,3+F,"CN3, CN4 15,000 - 20,000",T,68,200,2025
HST,3+C,"SA 7,500 - 8,900",D,80,200,2025
HST,3+C,"Cond CLM 7,500 - 8,900",D,68,200,2025
HST,3+F,"CN3, CN4 21,000 - 34,000",T,70,200,2025
HST,3+C,"AN2L, AN1X",T,82,200,2025
HST,3+C,"MCL 15,000 - 20,000",D,57,200,2025
HST,3+F,"Cond CLM 10,000 - 14,900",T,64,200,2025
HST,3+C,"AN2X, AN3L",T,86,200,2025
HST,3+C,"MCL 35,000 - 49,000",D,60,200,2025
HST,3+F,"Cond CLM 15,000 - 20,000",T,66,200,2025
HST,3+C,"CLM 10,000 - 14,900",T,75,200,2025
HST,3+C,"MCL 4,000 - 4,900",D,41,200,2025
HST,3+F,"MCL 10,000 - 14,900",T,57,200,2025
HST,3+C,"CLM 15,000 - 20,000",T,78,200,2025
HST,3+C,"MCL 5,000 - 5,900",D,45,200,2025
HST,3+F,"MCL 15,000 - 20,000",T,60,200,2025
HST,3+C,"CLM 21,000 - 34,000",T,81,200,2025
HST,3+C,"MCL 6,000 - 7,400",D,50,200,2025
HST,3+F,"MCL 21,000 - 34,000",T,62,200,2025
HST,3+C,"CN2 10,000 - 14,900",T,66,200,2025
HST,3+C,"MCL 7,500 - 8,900",D,51,200,2025
HST,3+F,MSW,T,71,200,2025
HST,3+C,"CN2 15,000 - 20,000",T,66,200,2025
HST,3+C,MSW,D,65,200,2025
HST,3+F,"SA 10,000 - 14,900",T,72,200,2025
HST,3+C,"CN2 21,000 - 34,000",T,72,200,2025
HST,3+C,"SA 6,000 - 7,400",D,64,200,2025
HST,3+F,"SA 15,000 - 20,000",T,76,200,2025
HST,3+C,"CN3, CN4 10,000 - 14,900",T,70,200,2025
HST,3+C*,"CN2 5,000 - 5,900",D,56,200,2025
HST,3+F,"SA 21,000 - 34,000",T,78,200,2025
HST,3+C,"CN3, CN4 15,000 - 20,000",T,72,200,2025
HST,3+C*,"MCL 5,000 - 5,900",D,55,200,2025
HST,3+F,"SA 5,000 - 5,900",T,69,200,2025
HST,3+C,"CN3, CN4 21,000 - 34,000",T,74,200,2025
HST,3+F,"SA 6,000 - 7,400",T,69,200,2025
HST,3+C,"Cond CLM 10,000 - 14,900",T,73,200,2025
IND,3+F,"SA 7,500 - 8,900",T,71,200,2025
IND,3+C,"Cond CLM 15,000 - 20,000",T,75,200,2025
IND,2F,"MCL 15,000 - 20,000",D,41,200,2025
IND,2C,MSW,D,55,200,2025
IND,3+C,"Cond CLM 21,000 - 34,000",T,77,200,2025
IND,2F,"MCL 21,000 - 34,000",D,44,200,2025
IND,2C,MSW,T,62,200,2025
IND,3+C,"Cond CLM 5,000 - 5,900",T,66,200,2025
IND,3+C,"MCL 10,000 - 14,900",T,60,201,2025
IND,3C*,STK,D,76,201,2025
IND,3+C,"AN2X, AN3L",T,91,201,2025
IND,3+C,"MCL 15,000 - 20,000",T,64,201,2025
IND,3+C*,"ACN(1-Y), ANC, ANS",D,83,201,2025
IND,3+C,"AN4L, AN3X-5X",T,96,201,2025
IND,3+C,"MCL 21,000 - 34,000",T,67,201,2025
IND,3+C*,"AN2L, AN1X",D,67,201,2025
IND,3+C,"CLM 10,000 - 14,900",T,80,201,2025
IND,3+C,MSW,T,72,201,2025
IND,3+C*,"AN2X, AN3L",D,70,201,2025
IND,3+C,"CLM 15,000 - 20,000",T,83,201,2025
IND,3+C,"SA 10,000 - 14,900",T,80,201,2025
IND,3+C*,"AN4L, AN3X-5X",D,76,201,2025
IND,3+C,"CLM 21,000 - 34,000",T,85,201,2025
IND,3+C,"SA 15,000 - 20,000",T,82,201,2025
IND,3+C*,"CLM 10,000 - 14,900",D,68,201,2025
IND,3+C,"CLM 35,000 - 49,000",T,88,201,2025
IND,3+C,"SA 21,000 - 34,000",T,83,201,2025
IND,3+C*,"CLM 5,000 - 5,900",D,65,201,2025
IND,3+C,"CLM 50,000 - 74,000",T,91,201,2025
IND,3+C,"SA 5,000 - 5,900",T,77,201,2025
IND,3+C*,"CLM 7,500 - 8,900",D,66,201,2025
IND,3+C,GSTK-G1,T,100,201,2025
IND,3+C,"SA 6,000 - 7,400",T,77,201,2025
IND,3+C*,"CN2 10,000 - 14,900",D,57,201,2025
IND,3+C,GSTK-G2,T,99,201,2025
IND,3+C,"SA 7,500 - 8,900",T,79,201,2025
IND,3+C*,"CN2 15,000 - 20,000",D,59,201,2025
IND,3+C,GSTK-G3,T,98,201,2025
IND,2F*,MSW,D,41,201,2025
IND,3+C*,"CN2 21,000 - 34,000",D,62,201,2025
IND,3+C,"MCL 15,000 - 20,000",T,66,201,2025
IND,2F*,MSW,T,52,201,2025
IND,3+C*,"CN2 5,000 - 5,900",D,56,201,2025
IND,3+C,MSW,T,80,201,2025
IND,2C*,MSW,D,47,201,2025
IND,3+C*,"CN2 7,500 - 8,900",D,56,201,2025
IND,3+C,"SA 10,000 - 14,900",T,80,201,2025
IND,2C*,MSW,T,45,201,2025
IND,3+C*,"CN3, CN4 10,000 - 14,900",D,64,201,2025
IND,3+C,"SA 21,000 - 34,000",T,91,201,2025
IND,3F*,MSW,D,51,201,2025
IND,3+C*,"CN3, CN4 15,000 - 20,000",D,65,201,2025
IND,3F*,STK,D,71,201,2025
IND,3+C*,"CN3, CN4 5,000 - 5,900",D,62,201,2025
KEE,3+F*,"ACN(1-Y), ANC, ANS",D,75,201,2025
KEE,3+C*,"CN3, CN4 7,500 - 8,900",D,63,201,2025
KEE,2F,MSW,T,70,201,2025
KEE,3+F*,"AN2L, AN1X",D,59,201,2025
KEE,3+C*,"Cond CLM 5,000 - 5,900",D,68,201,2025
KEE,3F,MSW,T,77,201,2025
KEE,3+F*,"AN2X, AN3L",D,66,201,2025
KEE,3+C*,"MCL 10,000 - 14,900",D,48,201,2025
KEE,3+F,"ACN(1-Y), ANC, ANS",D,86,201,2025
KEE,3+F*,"AN4L, AN3X-5X",D,69,201,2025
KEE,3+C*,"MCL 15,000 - 20,000",D,51,201,2025
KEE,3+F,"AN2L, AN1X",D,85,201,2025
KEE,3+F*,"CN2 10,000 - 14,900",D,50,201,2025
KEE,3+C*,"MCL 5,000 - 5,900",D,45,201,2025
KEE,3+F,"AN2X, AN3L",D,86,201,2025
KEE,3+F*,"CN2 15,000 - 20,000",D,51,201,2025
KEE,3+C*,"MCL 7,500 - 8,900",D,46,201,2025
KEE,3+F,"AN4L, AN3X-5X",D,88,201,2025
KEE,3+F*,"CN2 5,000 - 5,900",D,46,201,2025
KEE,3+C*,MSW,D,56,201,2025
KEE,3+F,"CLM 10,000 - 14,900",D,66,201,2025
KEE,3+F*,"CN2 7,500 - 8,900",D,48,201,2025
KEE,3+C*,"SA 10,000 - 14,900",D,76,201,2025
KEE,3+F,"CLM 15,000 - 20,000",D,70,201,2025
KEE,3+F*,"CN3, CN4 10,000 - 14,900",D,56,201,2025
KEE,3+C*,"SA 15,000 - 20,000",D,77,201,2025
KEE,3+F,"CLM 21,000 - 34,000",D,75,201,2025
KEE,3+F*,"CN3, CN4 15,000 - 20,000",D,57,201,2025
KEE,3+C*,"SA 5,000 - 5,900",D,73,201,2025
KEE,3+F,"CLM 50,000 - 74,000",D,77,201,2025
KEE,3+F*,"CN3, CN4 5,000 - 5,900",D,52,201,2025
KEE,3+C*,"SA 7,500 - 8,900",D,74,201,2025
KEE,3+F,"CN2 15,000 - 20,000",D,65,201,2025
KEE,3+F*,"CN3, CN4 7,500 - 8,900",D,54,201,2025
KEE,3+C*,STK,D,82,201,2025
KEE,3+F,"CN2 21,000 - 34,000",D,67,201,2025
KEE,3+F*,"Cond CLM 10,000 - 14,900",D,62,201,2025
KEE,3+C*,"AN2L, AN1X",T,65,201,2025
KEE,3+F,"CN2 35,000 - 49,000",D,69,201,2025
KEE,3+F*,"Cond CLM 15,000 - 20,000",D,63,201,2025
KEE,3+C*,"AN2X, AN3L",T,69,201,2025
KEE,3+F,"CN2 50,000 - 74,000",D,74,201,2025
KEE,3+F*,"Cond CLM 21,000 - 34,000",D,65,201,2025
KEE,3+C*,MSW,T,58,201,2025
KEE,3+F,"Cond CLM 15,000 - 20,000",D,66,201,2025
KEE,3+F*,"Cond CLM 5,000 - 5,900",D,58,201,2025
KEE,3+C*,"SA 10,000 - 14,900",T,73,201,2025
KEE,3+F,"Cond CLM 21,000 - 34,000",D,70,201,2025
KEE,3+F*,"Cond CLM 7,500 - 8,900",D,60,201,2025
KEE,3+C*,"SA 15,000 - 20,000",T,74,201,2025
KEE,3+F,"Cond CLM 50,000 - 74,000",D,76,201,2025
KEE,3+F*,"MCL 10,000 - 14,900",D,39,201,2025
KEE,3+C*,"SA 21,000 - 34,000",T,77,201,2025
KEE,3+F,GSTK-G1,D,100,201,2025
KEE,3+F*,"MCL 15,000 - 20,000",D,41,201,2025
KEE,3+C*,"SA 5,000 - 5,900",T,70,201,2025
KEE,3+F,GSTK-G2,D,96,201,2025
KEE,3+F*,"MCL 21,000 - 34,000",D,44,201,2025
KEE,3+C*,"SA 6,000 - 7,400",T,71,201,2025
KEE,3+F,GSTK-G3,D,94,201,2025
KEE,3+F*,"MCL 5,000 - 5,900",D,36,201,2025
KEE,3+C*,"SA 7,500 - 8,900",T,72,201,2025
KEE,3+F,"MCL 15,000 - 20,000",D,62,201,2025
KEE,3+F*,"MCL 7,500 - 8,900",D,37,201,2025
KEE,3+F,"MCL 21,000 - 34,000",D,63,201,2025
KEE,3+F*,MSW,D,49,201,2025
KD,3+F,"MCL 35,000 - 49,000",D,65,201,2025
KD,3+F*,"SA 10,000 - 14,900",D,66,201,2025
KD,2F,MSW,T,66,201,2025
KD,3+F,"MCL 50,000 - 74,000",D,70,201,2025
KD,3+F*,"SA 15,000 - 20,000",D,67,201,2025
KD,3+F,"AN2L, AN1X",T,81,201,2025
KD,3+F,"MCL 75,000 - UP",D,73,201,2025
KD,3+F*,"SA 21,000 - 34,000",D,70,201,2025
KD,3+F,"AN2X, AN3L",T,85,201,2025
KD,3+F,MSW,D,80,201,2025
KD,3+F*,"SA 5,000 - 5,900",D,63,201,2025
KD,3+F,"AN4L, AN3X-5X",T,91,201,2025
KD,3+F,"ACN(1-Y), ANC, ANS",T,89,201,2025
KD,3+F*,"SA 6,000 - 7,400",D,63,201,2025
KD,3+F,"CLM 10,000 - 14,900",T,72,201,2025
KD,3+F,"AN2L, AN1X",T,83,201,2025
KD,3+F*,"SA 7,500 - 8,900",D,65,201,2025
KD,3+F,"CLM 15,000 - 20,000",T,75,201,2025
KD,3+F,"AN2X, AN3L",T,87,201,2025
KD,3+F*,STK,D,76,201,2025
KD,3+F,"CLM 21,000 - 34,000",T,77,201,2025
KD,3+F,"AN4L, AN3X-5X",T,90,201,2025
KD,3+F*,"AN2L, AN1X",T,58,201,2025
KD,3+F,"CLM 35,000 - 49,000",T,80,201,2025
KD,3+F,GSTK-G1,T,101,201,2025
KD,3+F*,"AN2X, AN3L",T,64,201,2025
KD,3+F,"CLM 50,000 - 74,000",T,83,201,2025
KD,3+F,GSTK-G2,T,98,201,2025
KD,3+F*,MSW,T,50,201,2025
KD,3+F,GSTK-G1,T,98,201,2025
KD,3+F,GSTK-G3,T,96,201,2025
KD,3+F*,"SA 10,000 - 14,900",T,66,201,2025
KD,3+F,GSTK-G2,T,97,201,2025
KD,3+F,MSW,T,79,201,2025
KD,3+F*,"SA 15,000 - 20,000",T,67,201,2025
KD,3+F,GSTK-G3,T,96,201,2025
KD,2C,MSW,T,69,201,2025
KD,3+F*,"SA 21,000 - 34,000",T,70,201,2025
KD,3+F,MSW,T,76,201,2025
KD,3C,MSW,D,84,201,2025
KD,3+F*,"SA 5,000 - 5,900",T,63,201,2025
KD,3+F,"SA 10,000 - 14,900",T,75,201,2025
KD,3C,MSW,T,80,201,2025
KD,3+F*,"SA 6,000 - 7,400",T,63,201,2025
KD,3+F,"SA 21,000 - 34,000",T,86,201,2025
KD,3+C,"AN2L, AN1X",D,91,201,2025
KD,3+F*,"SA 7,500 - 8,900",T,65,201,2025
KD,2C,MSW,T,68,201,2025
KD,3+C,"AN2X, AN3L",D,93,201,2025
KD,3C*,MSW,D,58,201,2025
KD,3+C,"AN2L, AN1X",T,85,201,2025
KD,3+C,"AN4L, AN3X-5X",D,95,201,2025
KD,3+C,"CLM 15,000 - 20,000",D,81,202,2025
KD,3F,STK,T,82,202,2025
KD,3+C,"ACN(1-Y), ANC, ANS",D,81,202,2025
KD,3+C,"CLM 21,000 - 34,000",D,83,202,2025
KD,3+F,"ACN(1-Y), ANC, ANS",D,74,202,2025
KD,3+C,"AN2L, AN1X",D,74,202,2025
KD,3+C,"CLM 35,000 - 49,000",D,85,202,2025
KD,3+F,"AN2L, AN1X",D,65,202,2025
KD,3+C,"AN2X, AN3L",D,78,202,2025
KD,3+C,"CLM 50,000 - 74,000",D,88,202,2025
KD,3+F,"AN2X, AN3L",D,71,202,2025
KD,3+C,"AN4L, AN3X-5X",D,81,202,2025
KD,3+C,"CN2 15,000 - 20,000",D,73,202,2025
KD,3+F,"AN4L, AN3X-5X",D,74,202,2025
KD,3+C,"CLM 10,000 - 14,900",D,74,202,2025
KD,3+C,"CN2 21,000 - 34,000",D,76,202,2025
KD,3+F,"CLM 10,000 - 14,900",D,67,202,2025
KD,3+C,"CLM 5,000 - 5,900",D,71,202,2025
KD,3+C,"CN2 35,000 - 49,000",D,78,202,2025
KD,3+F,"CLM 5,000 - 5,900",D,62,202,2025
KD,3+C,"CLM 7,500 - 8,900",D,72,202,2025
KD,3+C,"CN2 50,000 - 74,000",D,81,202,2025
KD,3+F,"CLM 7,500 - 8,900",D,65,202,2025
KD,3+C,"CN2 10,000 - 14,900",D,62,202,2025
KD,3+C,"Cond CLM 35,000 - 49,000",D,84,202,2025
KD,3+F,"CN2 10,000 - 14,900",D,58,202,2025
KD,3+C,"CN2 15,000 - 20,000",D,65,202,2025
KD,3+C,GSTK-G2,D,99,202,2025
KD,3+F,"CN2 15,000 - 20,000",D,60,202,2025
KD,3+C,"CN2 21,000 - 34,000",D,69,202,2025
KD,3+C,GSTK-G3,D,97,202,2025
KD,3+F,"CN2 21,000 - 34,000",D,64,202,2025
KD,3+C,"CN2 35,000 - 49,000",D,73,202,2025
KD,3+C,"MCL 15,000 - 20,000",D,70,202,2025
KD,3+F,"CN2 5,000 - 5,900",D,53,202,2025
KD,3+C,"CN2 5,000 - 5,900",D,57,202,2025
KD,3+C,"MCL 21,000 - 34,000",D,72,202,2025
KD,3+F,"CN2 7,500 - 8,900",D,54,202,2025
KD,3+C,"CN2 7,500 - 8,900",D,59,202,2025
KD,3+C,"MCL 35,000 - 49,000",D,75,202,2025
KD,3+F,"CN3, CN4 10,000 - 14,900",D,62,202,2025
KD,3+C,"CN3, CN4 10,000 - 14,900",D,71,202,2025
KD,3+C,"MCL 50,000 - 74,000",D,77,202,2025
KD,3+F,"CN3, CN4 5,000 - 5,900",D,58,202,2025
KD,3+C,"CN3, CN4 15,000 - 20,000",D,73,202,2025
KD,3+C,"MCL 75,000 - UP",D,80,202,2025
KD,3+F,"CN3, CN4 7,500 - 8,900",D,60,202,2025
KD,3+C,"CN3, CN4 5,000 - 5,900",D,62,202,2025
KD,3+C,MSW,D,86,202,2025
KD,3+F,"Cond CLM 10,000 - 14,900",D,65,202,2025
KD,3+C,"CN3, CN4 7,500 - 8,900",D,66,202,2025
KD,3+C,"ACN(1-Y), ANC, ANS",T,96,202,2025
KD,3+F,"Cond CLM 5,000 - 5,900",D,59,202,2025
KD,3+C,"Cond CLM 10,000 - 14,900",D,73,202,2025
KD,3+C,"AN2L, AN1X",T,86,202,2025
KD,3+F,"Cond CLM 7,500 - 8,900",D,62,202,2025
KD,3+C,"Cond CLM 15,000 - 20,000",D,76,202,2025
KD,3+C,"AN2X, AN3L",T,92,202,2025
KD,3+F,"MCL 10,000 - 14,900",D,47,202,2025
KD,3+C,"Cond CLM 5,000 - 5,900",D,68,202,2025
KD,3+C,"AN4L, AN3X-5X",T,96,202,2025
KD,3+F,"MCL 15,000 - 20,000",D,49,202,2025
KD,3+C,"Cond CLM 7,500 - 8,900",D,70,202,2025
KD,3+C,GSTK-G1,T,105,202,2025
KD,3+F,"MCL 5,000 - 5,900",D,41,202,2025
KD,3+C,"MCL 10,000 - 14,900",D,52,202,2025
KD,3+C,GSTK-G2,T,101,202,2025
KD,3+F,"MCL 7,500 - 8,900",D,45,202,2025
KD,3+C,"MCL 15,000 - 20,000",D,58,202,2025
KD,3+C,GSTK-G3,T,99,202,2025
KD,3+F,MSW,D,59,202,2025
KD,3+C,"MCL 5,000 - 5,900",D,46,202,2025
KD,3+C,MSW,T,80,202,2025
KD,3+F,"SA 5,000 - 5,900",D,67,202,2025
KD,3+C,"MCL 7,500 - 8,900",D,50,202,2025
KD,3+F,"SA 7,500 - 8,900",D,68,202,2025
KD,3+C,MSW,D,63,202,2025
LRC,3+F,"SA4L 10,000 - 14,900",D,70,202,2025
LRC,3+C,"SA 10,000 - 14,900",D,76,202,2025
LRC,3+F,"CLM 2,100 - 2,900",D,55,202,2025
LRC,3+F,"SA3X-5X 10,000 - 14,900",D,70,202,2025
LRC,3+C,"SA 5,000 - 5,900",D,73,202,2025
LRC,3+F,"CLM 3,000 - 3,900",D,58,202,2025
LRC,3+F,"AN2L, AN1X",T,69,202,2025
LRC,3+C,"SA 7,500 - 8,900",D,74,202,2025
LRC,3+F,"CLM 5,000 - 5,900",D,63,202,2025
LRC,3+F,"AN2X, AN3L",T,73,202,2025
LRC,3+C,"ACN(1-Y), ANC, ANS",T,88,202,2025
LRC,3+F,"CLM 10,000 - 14,900",T,70,202,2025
LRC,3+C,"AN2L, AN1X",T,75,202,2025
LRC,3+F,"CN2 2,100 - 2,900",D,44,202,2025
LRC,3+F,"CLM 5,000 - 5,900",T,62,202,2025
LRC,3+C,"AN2X, AN3L",T,82,202,2025
LRC,3+F,"CN2 5,000 - 5,900",D,51,202,2025
LRC,3+F,"CLM 7,500 - 8,900",T,67,202,2025
LRC,3+C,"CLM 10,000 - 14,900",T,76,202,2025
LRC,3+F,"Cond CLM 2,100 - 2,900",D,53,202,2025
LRC,3+F,"CN2 10,000 - 14,900",T,55,202,2025
LRC,3+C,"CLM 15,000 - 20,000",T,78,202,2025
LRC,3+F,"Cond CLM 3,000 - 3,900",D,54,202,2025
LRC,3+F,"CN2 15,000 - 20,000",T,58,202,2025
LRC,3+C,"CLM 5,000 - 5,900",T,70,202,2025
LRC,3+F,"Cond CLM 4,000 - 4,900",D,55,202,2025
LRC,3+F,"CN2 21,000 - 34,000",T,66,202,2025
LRC,3+C,"CLM 7,500 - 8,900",T,73,202,2025
LRC,3+F,"Cond CLM 5,000 - 5,900",D,58,202,2025
LRC,3+F,"CN2 7,500 - 8,900",T,53,202,2025
LRC,3+C,"CN2 10,000 - 14,900",T,60,202,2025
LRC,3+F,"MCL 3,000 - 3,900",D,42,202,2025
LRC,3+F,"CN3, CN4 10,000 - 14,900",T,64,202,2025
LRC,3+C,"CN2 15,000 - 20,000",T,66,202,2025
LRC,3+F,"MCL 5,000 - 5,900",D,44,202,2025
LRC,3+F,"CN3, CN4 15,000 - 20,000",T,68,202,2025
LRC,3+C,"CN2 21,000 - 34,000",T,70,202,2025
LRC,3+C,"CLM 2,100 - 2,900",D,61,202,2025
LRC,3+F,"CN3, CN4 21,000 - 34,000",T,72,202,2025
LRC,3+C,"CN2 7,500 - 8,900",T,57,202,2025
LRC,3+C,"CLM 3,000 - 3,900",D,63,202,2025
LRC,3+F,"CN3, CN4 7,500 - 8,900",T,58,202,2025
LRC,3+C,"CN3, CN4 10,000 - 14,900",T,65,202,2025
LRC,3+C,"CLM 4,000 - 4,900",D,66,202,2025
LRC,3+F,"Cond CLM 10,000 - 14,900",T,64,202,2025
LRC,3+C,"CN3, CN4 15,000 - 20,000",T,68,202,2025
LRC,3+C,"CLM 5,000 - 5,900",D,69,202,2025
LRC,3+F,"Cond CLM 5,000 - 5,900",T,58,202,2025
LRC,3+C,"CN3, CN4 21,000 - 34,000",T,71,202,2025
LRC,3+C,"CN2 2,100 - 2,900",D,51,202,2025
LRC,3+F,"Cond CLM 7,500 - 8,900",T,61,202,2025
LRC,3+C,"CN3, CN4 35,000 - 49,000",T,74,202,2025
LRC,3+C,"CN2 5,000 - 5,900",D,59,202,2025
LRC,3+F,"MCL 10,000 - 14,900",T,45,202,2025
LRC,3+C,"CN3, CN4 7,500 - 8,900",T,64,202,2025
LRC,3+C,"Cond CLM 2,100 - 2,900",D,60,202,2025
LRC,3+F,"MCL 15,000 - 20,000",T,49,202,2025
LRC,3+C,"Cond CLM 10,000 - 14,900",T,72,202,2025
LRC,3+C,"Cond CLM 3,000 - 3,900",D,62,202,2025
LRC,3+F,"MCL 7,500 - 8,900",T,51,202,2025
LRC,3+C,"Cond CLM 15,000 - 20,000",T,76,202,2025
LRC,3+C,"Cond CLM 4,000 - 4,900",D,64,202,2025
LRC,3+F,MSW,T,57,202,2025
LRC,3+C,"Cond CLM 5,000 - 5,900",T,66,202,2025
LRC,3+C,"Cond CLM 5,000 - 5,900",D,66,202,2025
LRC,3+F,"SA 10,000 - 14,900",T,70,202,2025
LRC,3+C,"Cond CLM 7,500 - 8,900",T,70,202,2025
LRC,3+C,"MCL 3,000 - 3,900",D,48,202,2025
LRC,3+F,"SA 5,000 - 5,900",T,67,202,2025
LRC,3+C,"MCL 10,000 - 14,900",T,54,202,2025
LRC,3+C,"MCL 5,000 - 5,900",D,50,202,2025
LRC,3+F,"SA 7,500 - 8,900",T,68,202,2025
LRC,3+C,"MCL 15,000 - 20,000",T,59,202,2025
LRC,2C,"MCL 10,000 - 14,900",D,44,202,2025
LRC,3+C,"MCL 7,500 - 8,900",T,49,202,2025
LAD,2C,"MCL 15,000 - 20,000",D,47,202,2025
LAD,3+C,MSW,T,63,202,2025
LAD,2F,"MCL 10,000 - 14,900",D,40,202,2025
LAD,2C,MSW,D,56,202,2025
LAD,3+C,"SA 10,000 - 14,900",T,77,202,2025
LAD,2F,"MCL 15,000 - 20,000",D,44,202,2025
LAD,2C,MSW,T,56,202,2025
LAD,3+C,"SA 15,000 - 20,000",T,79,202,2025
LAD,2F,MSW,D,50,202,2025
LAD,3C,STK,D,83,202,2025
LAD,3+C,"SA 5,000 - 5,900",T,74,202,2025
LAD,2F,MSW,T,55,202,2025
LAD,3+C,"SA 7,500 - 8,900",T,75,203,2025
LAD,3+C*,"ACN(1-Y), ANC, ANS",D,80,203,2025
LAD,3+F,"CN2 7,500 - 8,900",D,59,203,2025
LAD,2F*,"MCL 10,000 - 14,900",D,40,203,2025
LAD,3+C*,"AN2L, AN1X",D,70,203,2025
LAD,3+F,"Cond CLM 10,000 - 14,900",D,65,203,2025
LAD,2F*,"MCL 15,000 - 20,000",D,44,203,2025
LAD,3+C*,"AN2X, AN3L",D,74,203,2025
LAD,3+F,"Cond CLM 15,000 - 20,000",D,67,203,2025
LAD,2F*,MSW,D,49,203,2025
LAD,3+C*,"AN4L, AN3X-5X",D,77,203,2025
LAD,3+F,"Cond CLM 6,000 - 7,400",D,61,203,2025
LAD,2F*,MSW,T,51,203,2025
LAD,3+C*,"CLM 10,000 - 14,900",D,73,203,2025
LAD,3+F,"Cond CLM 7,500 - 8,900",D,62,203,2025
LAD,2C*,"MCL 10,000 - 14,900",D,44,203,2025
LAD,3+C*,"CLM 5,000 - 5,900",D,69,203,2025
LAD,3+F,"MCL 15,000 - 20,000",D,58,203,2025
LAD,2C*,"MCL 15,000 - 20,000",D,47,203,2025
LAD,3+C*,"CLM 7,500 - 8,900",D,72,203,2025
LAD,3+F,"MCL 21,000 - 34,000",D,61,203,2025
LAD,2C*,MSW,D,55,203,2025
LAD,3+C*,"CN2 10,000 - 14,900",D,58,203,2025
LAD,3+F,MSW,D,72,203,2025
LAD,2C*,MSW,T,61,203,2025
LAD,3+C*,"CN2 15,000 - 20,000",D,62,203,2025
LAD,3+C,"AN2L, AN1X",D,88,203,2025
LAD,3+F*,"ACN(1-Y), ANC, ANS",D,67,203,2025
LAD,3+C*,"CN2 21,000 - 34,000",D,67,203,2025
LAD,3+C,"AN2X, AN3L",D,90,203,2025
LAD,3+F*,"AN2L, AN1X",D,58,203,2025
LAD,3+C*,"CN2 5,000 - 5,900",D,51,203,2025
LAD,3+C,"CLM 10,000 - 14,900",D,74,203,2025
LAD,3+F*,"AN2X, AN3L",D,63,203,2025
LAD,3+C*,"CN2 7,500 - 8,900",D,54,203,2025
LAD,3+C,"CLM 15,000 - 20,000",D,79,203,2025
LAD,3+F*,"AN4L, AN3X-5X",D,67,203,2025
LAD,3+C*,"CN3, CN4 10,000 - 14,900",D,65,203,2025
LAD,3+C,"CLM 21,000 - 34,000",D,82,203,2025
LAD,3+F*,"CLM 10,000 - 14,900",D,64,203,2025
LAD,3+C*,"CN3, CN4 5,000 - 5,900",D,54,203,2025
LAD,3+C,"CLM 6,000 - 7,400",D,68,203,2025
LAD,3+F*,"CLM 15,000 - 20,000",D,66,203,2025
LAD,3+C*,"CN3, CN4 7,500 - 8,900",D,61,203,2025
LAD,3+C,"CLM 7,500 - 8,900",D,70,203,2025
LAD,3+F*,"CLM 5,000 - 5,900",D,59,203,2025
LAD,3+C*,"Cond CLM 10,000 - 14,900",D,67,203,2025
LAD,3+C,"CN2 10,000 - 14,900",D,69,203,2025
LAD,3+F*,"CLM 7,500 - 8,900",D,62,203,2025
LAD,3+C*,"Cond CLM 5,000 - 5,900",D,62,203,2025
LAD,3+C,"CN2 15,000 - 20,000",D,72,203,2025
LAD,3+F*,"CN2 10,000 - 14,900",D,54,203,2025
LAD,3+C*,"Cond CLM 7,500 - 8,900",D,64,203,2025
LAD,3+C,"CN2 21,000 - 34,000",D,76,203,2025
LAD,3+F*,"CN2 15,000 - 20,000",D,57,203,2025
LAD,3+C*,"MCL 10,000 - 14,900",D,47,203,2025
LAD,3+C,"CN2 7,500 - 8,900",D,67,203,2025
LAD,3+F*,"CN2 21,000 - 34,000",D,61,203,2025
LAD,3+C*,"MCL 5,000 - 5,900",D,44,203,2025
LAD,3+C,"CN3, CN4 21,000 - 34,000",D,67,203,2025
LAD,3+F*,"CN2 5,000 - 5,900",D,48,203,2025
LAD,3+C*,"MCL 7,500 - 8,900",D,45,203,2025
LAD,3+C,"Cond CLM 10,000 - 14,900",D,74,203,2025
LAD,3+F*,"CN2 7,500 - 8,900",D,52,203,2025
LAD,3+C*,MSW,D,63,203,2025
LAD,3+C,"Cond CLM 15,000 - 20,000",D,76,203,2025
LAD,3+F*,"CN3, CN4 10,000 - 14,900",D,57,203,2025
LAD,3+C*,"SA 10,000 - 14,900",D,74,203,2025
LAD,3+C,"Cond CLM 6,000 - 7,400",D,66,203,2025
LAD,3+F*,"CN3, CN4 15,000 - 20,000",D,61,203,2025
LAD,3+C*,"SA 5,000 - 5,900",D,71,203,2025
